time,value,time [s],norm_data
2026-05-21 14:20:41.228075+02:00,25.463,0.0,0.33582139303482705
2026-05-21 14:20:41.530577+02:00,25.465,0.302502,0.33782139303482595
2026-05-21 14:20:41.827963+02:00,25.464,0.599888,0.3368213930348247
2026-05-21 14:20:42.125898+02:00,25.466,0.897823,0.33882139303482717
2026-05-21 14:20:42.414624+02:00,25.465,1.186549,0.33782139303482595
2026-05-21 14:20:42.705813+02:00,25.467,1.477738,0.33982139303482484
2026-05-21 14:20:42.999851+02:00,25.468,1.771776,0.34082139303482606
2026-05-21 14:20:43.288146+02:00,25.467,2.060071,0.33982139303482484
2026-05-21 14:20:43.580315+02:00,25.467,2.35224,0.33982139303482484
2026-05-21 14:20:43.871637+02:00,25.467,2.643562,0.33982139303482484
2026-05-21 14:20:44.168733+02:00,25.469,2.940658,0.3418213930348273
2026-05-21 14:20:44.462041+02:00,25.468,3.233966,0.34082139303482606
2026-05-21 14:20:44.754373+02:00,25.47,3.526298,0.34282139303482495
2026-05-21 14:20:45.045984+02:00,25.469,3.817909,0.3418213930348273
2026-05-21 14:20:45.342405+02:00,25.47,4.11433,0.34282139303482495
2026-05-21 14:20:45.637113+02:00,25.471,4.409038,0.3438213930348262
2026-05-21 14:20:45.930409+02:00,25.471,4.702334,0.3438213930348262
2026-05-21 14:20:46.221379+02:00,25.472,4.993304,0.3448213930348274
2026-05-21 14:20:46.518772+02:00,25.473,5.290697,0.34582139303482506
2026-05-21 14:20:46.816661+02:00,25.473,5.588586,0.34582139303482506
2026-05-21 14:20:47.106632+02:00,25.476,5.878557,0.3488213930348252
2026-05-21 14:20:47.397124+02:00,25.475,6.169049,0.3478213930348275
2026-05-21 14:20:47.695843+02:00,25.478,6.467768,0.3508213930348276
2026-05-21 14:20:47.994491+02:00,25.478,6.766416,0.3508213930348276
2026-05-21 14:20:48.290023+02:00,25.478,7.061948,0.3508213930348276
2026-05-21 14:20:48.582545+02:00,25.479,7.35447,0.3518213930348253
2026-05-21 14:20:48.874734+02:00,25.479,7.646659,0.3518213930348253
2026-05-21 14:20:49.173337+02:00,25.48,7.945262,0.3528213930348265
2026-05-21 14:20:49.466714+02:00,25.481,8.238639,0.35382139303482774
2026-05-21 14:20:49.755698+02:00,25.478,8.527623,0.3508213930348276
2026-05-21 14:20:50.050604+02:00,25.481,8.822529,0.35382139303482774
2026-05-21 14:20:50.344879+02:00,25.481,9.116804,0.35382139303482774
2026-05-21 14:20:50.635792+02:00,25.482,9.407717,0.3548213930348254
2026-05-21 14:20:50.937181+02:00,25.484,9.709106,0.35682139303482785
2026-05-21 14:20:51.233641+02:00,25.482,10.005566,0.3548213930348254
2026-05-21 14:20:51.529880+02:00,25.485,10.301805,0.3578213930348255
2026-05-21 14:20:51.822196+02:00,25.486,10.594121,0.35882139303482674
2026-05-21 14:20:52.110167+02:00,25.485,10.882092,0.3578213930348255
2026-05-21 14:20:52.409334+02:00,25.484,11.181259,0.35682139303482785
2026-05-21 14:20:52.699089+02:00,25.486,11.471014,0.35882139303482674
2026-05-21 14:20:52.989196+02:00,25.486,11.761121,0.35882139303482674
2026-05-21 14:20:53.278681+02:00,25.488,12.050606,0.36082139303482563
2026-05-21 14:20:53.572319+02:00,25.488,12.344244,0.36082139303482563
2026-05-21 14:20:53.865926+02:00,25.488,12.637851,0.36082139303482563
2026-05-21 14:20:54.158765+02:00,25.49,12.93069,0.3628213930348245
2026-05-21 14:20:54.451288+02:00,25.487,13.223213,0.3598213930348244
2026-05-21 14:20:54.742223+02:00,25.486,13.514148,0.35882139303482674
2026-05-21 14:20:55.033765+02:00,25.488,13.80569,0.36082139303482563
2026-05-21 14:20:55.324838+02:00,25.49,14.096763,0.3628213930348245
2026-05-21 14:20:55.617419+02:00,25.491,14.389344,0.36382139303482575
